EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0029,1/3/2025,TRUE,FALSE,10:40:38,20:14:37,10.63,14.62,TRUE,FALSE,M01,192.168.1.10
E0030,1/3/2025,TRUE,FALSE,10:32:25,19:44:41,2.42,-15.32,TRUE,TRUE,M01,192.168.1.10
E0031,1/3/2025,TRUE,FALSE,10:38:32,19:56:18,8.53,-3.7,TRUE,TRUE,M02,192.168.1.15
E0032,1/3/2025,TRUE,FALSE,10:40:48,19:43:25,10.8,-16.58,TRUE,TRUE,M03,192.168.1.20
E0033,1/3/2025,TRUE,FALSE,10:19:32,20:07:05,-10.47,7.08,FALSE,FALSE,M01,192.168.1.10
E0034,1/3/2025,FALSE,,,,,,,,,
E0035,1/3/2025,TRUE,FALSE,10:32:29,19:40:13,2.48,-19.78,TRUE,TRUE,M02,192.168.1.15
E0036,1/3/2025,TRUE,FALSE,10:21:27,20:03:50,-8.55,3.83,FALSE,FALSE,M01,192.168.1.10
E0037,1/3/2025,TRUE,FALSE,10:27:23,20:22:48,-2.62,22.8,FALSE,FALSE,M03,192.168.1.20
E0038,1/3/2025,TRUE,FALSE,10:34:23,19:56:26,4.38,-3.57,TRUE,TRUE,M03,192.168.1.20
E0039,1/3/2025,FALSE,,,,,,,,,
E0040,1/3/2025,TRUE,FALSE,10:26:34,,-3.43,,FALSE,,M01,192.168.1.10
E0041,1/3/2025,TRUE,FALSE,10:21:42,19:43:24,-8.3,-16.6,FALSE,TRUE,M02,192.168.1.15
E0042,1/3/2025,FALSE,,,,,,,,,
E0043,1/3/2025,TRUE,FALSE,10:19:15,20:03:44,-10.75,3.73,FALSE,FALSE,M03,192.168.1.20
E0044,1/3/2025,TRUE,FALSE,10:29:59,19:52:24,-0.02,-7.6,FALSE,TRUE,M01,192.168.1.10
E0045,1/3/2025,TRUE,FALSE,10:17:54,20:09:41,-12.1,9.68,FALSE,FALSE,M03,192.168.1.20
E0046,1/3/2025,TRUE,FALSE,10:31:14,19:47:25,1.23,-12.58,TRUE,TRUE,M01,192.168.1.10
E0047,1/3/2025,TRUE,FALSE,10:45:45,20:15:54,15.75,15.9,TRUE,FALSE,M01,192.168.1.10
E0048,1/3/2025,TRUE,FALSE,10:32:12,19:55:06,2.2,-4.9,TRUE,TRUE,M02,192.168.1.15
E0049,1/3/2025,TRUE,FALSE,10:22:54,20:12:43,-7.1,12.72,FALSE,FALSE,M01,192.168.1.10
E0050,1/3/2025,TRUE,FALSE,10:36:22,20:13:31,6.37,13.52,TRUE,FALSE,M01,192.168.1.10
E0051,1/3/2025,TRUE,FALSE,10:28:19,19:58:03,-1.68,-1.95,FALSE,TRUE,M02,192.168.1.15
E0052,1/3/2025,TRUE,FALSE,10:24:03,20:00:07,-5.95,0.12,FALSE,FALSE,M01,192.168.1.10
E0053,1/3/2025,TRUE,FALSE,10:37:50,19:36:51,7.83,-23.15,TRUE,TRUE,M01,192.168.1.10
E0054,1/3/2025,TRUE,FALSE,10:29:59,19:56:19,-0.02,-3.68,FALSE,TRUE,M01,192.168.1.10
E0055,1/3/2025,TRUE,FALSE,10:38:47,20:05:30,8.78,5.5,TRUE,FALSE,M03,192.168.1.20
E0056,1/3/2025,TRUE,FALSE,10:43:39,19:57:01,13.65,-2.98,TRUE,TRUE,M02,192.168.1.15
E0057,1/3/2025,TRUE,FALSE,10:32:31,19:35:29,2.52,-24.52,TRUE,TRUE,M01,192.168.1.10
E0058,1/3/2025,TRUE,FALSE,10:19:03,19:50:41,-10.95,-9.32,FALSE,TRUE,M03,192.168.1.20
E0059,1/3/2025,TRUE,FALSE,10:25:36,19:44:46,-4.4,-15.23,FALSE,TRUE,M02,192.168.1.15
E0060,1/3/2025,TRUE,FALSE,10:35:42,19:30:16,5.7,-29.73,TRUE,TRUE,M01,192.168.1.10
E0061,1/3/2025,TRUE,FALSE,10:26:19,20:11:21,-3.68,11.35,FALSE,FALSE,M04_HQ,10.0.0.5
E0062,1/3/2025,TRUE,FALSE,10:36:26,19:40:40,6.43,-19.33,TRUE,TRUE,M03,192.168.1.20
E0063,1/3/2025,TRUE,FALSE,10:34:29,20:21:50,4.48,21.83,TRUE,FALSE,M01,192.168.1.10
E0064,1/3/2025,TRUE,FALSE,10:38:06,19:51:01,8.1,-8.98,TRUE,TRUE,M04_HQ,10.0.0.5
E0065,1/3/2025,TRUE,FALSE,10:19:02,20:04:37,-10.97,4.62,FALSE,FALSE,M02,192.168.1.15
E0066,1/3/2025,TRUE,FALSE,10:27:05,19:54:36,-2.92,-5.4,FALSE,TRUE,M01,192.168.1.10
E0067,1/3/2025,TRUE,FALSE,10:29:47,19:48:51,-0.22,-11.15,FALSE,TRUE,M03,192.168.1.20
E0068,1/3/2025,TRUE,FALSE,10:25:50,20:07:43,-4.17,7.72,FALSE,FALSE,M01,192.168.1.10
E0069,1/3/2025,FALSE,,,,,,,,,
E0070,1/3/2025,TRUE,FALSE,10:30:31,20:18:25,0.52,18.42,TRUE,FALSE,M03,192.168.1.20
E0071,1/3/2025,TRUE,FALSE,10:27:44,19:36:55,-2.27,-23.08,FALSE,TRUE,M03,192.168.1.20
E0072,1/3/2025,TRUE,FALSE,10:21:22,19:44:49,-8.63,-15.18,FALSE,TRUE,M02,192.168.1.15
E0073,1/3/2025,TRUE,FALSE,10:29:13,19:59:33,-0.78,-0.45,FALSE,TRUE,M02,192.168.1.15
E0074,1/3/2025,TRUE,FALSE,10:33:19,,3.32,,TRUE,,M02,192.168.1.15
E0075,1/3/2025,TRUE,FALSE,10:34:29,19:50:02,4.48,-9.97,TRUE,TRUE,M01,192.168.1.10
E0076,1/3/2025,TRUE,FALSE,10:31:50,19:54:49,1.83,-5.18,TRUE,TRUE,M01,192.168.1.10
E0077,1/3/2025,TRUE,FALSE,10:24:52,19:41:33,-5.13,-18.45,FALSE,TRUE,M01,192.168.1.10
E0078,1/3/2025,TRUE,FALSE,10:18:51,19:58:32,-11.15,-1.47,FALSE,TRUE,M02,192.168.1.15
E0079,1/3/2025,TRUE,FALSE,10:43:37,20:18:34,13.62,18.57,TRUE,FALSE,M02,192.168.1.15
E0080,1/3/2025,TRUE,FALSE,10:36:36,20:00:08,6.6,0.13,TRUE,FALSE,M01,192.168.1.10
E0081,1/3/2025,TRUE,FALSE,10:33:52,20:04:42,3.87,4.7,TRUE,FALSE,M02,192.168.1.15
E0082,1/3/2025,TRUE,FALSE,10:17:10,19:59:44,-12.83,-0.27,FALSE,TRUE,M03,192.168.1.20
E0083,1/3/2025,TRUE,FALSE,10:28:57,20:03:22,-1.05,3.37,FALSE,FALSE,M03,192.168.1.20
E0084,1/3/2025,TRUE,FALSE,10:37:21,19:41:56,7.35,-18.07,TRUE,TRUE,M02,192.168.1.15
E0085,1/3/2025,TRUE,FALSE,10:38:19,,8.32,,TRUE,,M02,192.168.1.15
E0086,1/3/2025,TRUE,FALSE,10:25:16,19:45:09,-4.73,-14.85,FALSE,TRUE,M03,192.168.1.20
E0087,1/3/2025,TRUE,FALSE,10:21:52,20:05:40,-8.13,5.67,FALSE,FALSE,M01,192.168.1.10
E0088,1/3/2025,TRUE,FALSE,10:26:23,19:35:41,-3.62,-24.32,FALSE,TRUE,M02,192.168.1.15
E0089,1/3/2025,FALSE,,,,,,,,,
E0090,1/3/2025,FALSE,,,,,,,,,
E0091,1/3/2025,TRUE,FALSE,10:38:10,20:05:38,8.17,5.63,TRUE,FALSE,M04_HQ,10.0.0.5
E0092,1/3/2025,TRUE,FALSE,10:32:23,20:06:45,2.38,6.75,TRUE,FALSE,M03,192.168.1.20
E0093,1/3/2025,TRUE,FALSE,10:41:58,20:17:20,11.97,17.33,TRUE,FALSE,M01,192.168.1.10
E0094,1/3/2025,TRUE,FALSE,10:46:20,20:00:35,16.33,0.58,TRUE,FALSE,M02,192.168.1.15
E0095,1/3/2025,TRUE,FALSE,10:36:50,20:09:43,6.83,9.72,TRUE,FALSE,M03,192.168.1.20
E0096,1/3/2025,TRUE,FALSE,10:45:54,20:24:20,15.9,24.33,TRUE,FALSE,M03,192.168.1.20
E0097,1/3/2025,TRUE,FALSE,10:36:36,20:02:01,6.6,2.02,TRUE,FALSE,M03,192.168.1.20
E0098,1/3/2025,TRUE,FALSE,10:47:23,20:18:59,17.38,18.98,TRUE,FALSE,M01,192.168.1.10
E0099,1/3/2025,TRUE,FALSE,10:33:16,19:59:25,3.27,-0.58,TRUE,TRUE,M03,192.168.1.20
E0100,1/3/2025,TRUE,FALSE,10:17:21,20:04:06,-12.65,4.1,FALSE,FALSE,M02,192.168.1.15
E0001,1/6/2025,TRUE,FALSE,10:29:50,20:04:26,-0.17,4.43,FALSE,FALSE,M01,192.168.1.10
E0002,1/6/2025,TRUE,FALSE,10:31:05,19:26:48,1.08,-33.2,TRUE,TRUE,M02,192.168.1.15
E0003,1/6/2025,TRUE,FALSE,10:28:52,19:40:17,-1.13,-19.72,FALSE,TRUE,M02,192.168.1.15
E0004,1/6/2025,TRUE,FALSE,10:39:03,20:04:34,9.05,4.57,TRUE,FALSE,M03,192.168.1.20
E0005,1/6/2025,TRUE,FALSE,10:34:02,19:59:10,4.03,-0.83,TRUE,TRUE,M03,192.168.1.20
E0006,1/6/2025,TRUE,FALSE,10:30:23,19:44:08,0.38,-15.87,TRUE,TRUE,M01,192.168.1.10
E0007,1/6/2025,TRUE,FALSE,10:19:25,20:03:38,-10.58,3.63,FALSE,FALSE,M01,192.168.1.10
E0008,1/6/2025,TRUE,FALSE,10:25:35,19:59:11,-4.42,-0.82,FALSE,TRUE,M01,192.168.1.10
E0009,1/6/2025,TRUE,FALSE,10:24:28,20:02:53,-5.53,2.88,FALSE,FALSE,M02,192.168.1.15
E0010,1/6/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M03,192.168.1.20
E0011,1/6/2025,TRUE,FALSE,10:24:22,19:50:06,-5.63,-9.9,FALSE,TRUE,M02,192.168.1.15
E0012,1/6/2025,TRUE,FALSE,10:11:57,20:06:48,-18.05,6.8,FALSE,FALSE,M01,192.168.1.10
E0013,1/6/2025,TRUE,FALSE,10:26:10,20:03:04,-3.83,3.07,FALSE,FALSE,M01,192.168.1.10
E0014,1/6/2025,TRUE,FALSE,10:19:36,20:05:38,-10.4,5.63,FALSE,FALSE,M02,192.168.1.15
E0015,1/6/2025,TRUE,FALSE,10:37:44,19:55:03,7.73,-4.95,TRUE,TRUE,M02,192.168.1.15
E0016,1/6/2025,TRUE,FALSE,10:30:05,20:00:35,0.08,0.58,TRUE,FALSE,M02,192.168.1.15
E0017,1/6/2025,TRUE,FALSE,10:51:16,20:13:32,21.27,13.53,TRUE,FALSE,M01,192.168.1.10
E0018,1/6/2025,TRUE,FALSE,10:23:04,20:06:14,-6.93,6.23,FALSE,FALSE,M03,192.168.1.20
E0019,1/6/2025,TRUE,FALSE,10:44:11,20:18:04,14.18,18.07,TRUE,FALSE,M02,192.168.1.15
E0020,1/6/2025,TRUE,FALSE,,19:38:55,,-21.08,,TRUE,M03,192.168.1.20
E0021,1/6/2025,TRUE,FALSE,10:23:59,20:14:40,-6.02,14.67,FALSE,FALSE,M01,192.168.1.10
E0022,1/6/2025,TRUE,FALSE,10:29:18,20:04:16,-0.7,4.27,FALSE,FALSE,M03,192.168.1.20
E0023,1/6/2025,TRUE,FALSE,10:27:19,19:40:48,-2.68,-19.2,FALSE,TRUE,M01,192.168.1.10
E0024,1/6/2025,TRUE,FALSE,10:43:55,20:13:56,13.92,13.93,TRUE,FALSE,M03,192.168.1.20
E0025,1/6/2025,TRUE,FALSE,10:16:10,20:05:31,-13.83,5.52,FALSE,FALSE,M02,192.168.1.15
E0026,1/6/2025,TRUE,FALSE,10:33:29,19:31:47,3.48,-28.22,TRUE,TRUE,M02,192.168.1.15
E0027,1/6/2025,TRUE,FALSE,10:28:14,19:39:47,-1.77,-20.22,FALSE,TRUE,M03,192.168.1.20
E0028,1/6/2025,TRUE,FALSE,10:33:06,19:57:17,3.1,-2.72,TRUE,TRUE,M03,192.168.1.20
E0029,1/6/2025,TRUE,FALSE,,19:59:31,,-0.48,,TRUE,M01,192.168.1.10
E0030,1/6/2025,TRUE,FALSE,10:19:33,20:04:16,-10.45,4.27,FALSE,FALSE,M01,192.168.1.10
E0031,1/6/2025,TRUE,FALSE,10:31:16,,1.27,,TRUE,,M02,192.168.1.15
E0032,1/6/2025,TRUE,FALSE,10:31:46,20:01:13,1.77,1.22,TRUE,FALSE,M03,192.168.1.20
E0033,1/6/2025,TRUE,FALSE,10:29:55,19:50:23,-0.08,-9.62,FALSE,TRUE,M01,192.168.1.10
E0034,1/6/2025,TRUE,FALSE,10:40:40,19:49:20,10.67,-10.67,TRUE,TRUE,M03,192.168.1.20
E0035,1/6/2025,TRUE,FALSE,10:19:28,19:51:25,-10.53,-8.58,FALSE,TRUE,M02,192.168.1.15
E0036,1/6/2025,TRUE,FALSE,10:35:01,19:56:17,5.02,-3.72,TRUE,TRUE,M02,192.168.1.15
E0037,1/6/2025,TRUE,FALSE,10:15:09,20:07:42,-14.85,7.7,FALSE,FALSE,M03,192.168.1.20
E0038,1/6/2025,TRUE,FALSE,10:30:22,19:58:05,0.37,-1.92,TRUE,TRUE,M03,192.168.1.20
E0039,1/6/2025,FALSE,,,,,,,,,
E0040,1/6/2025,TRUE,FALSE,10:36:18,20:10:47,6.3,10.78,TRUE,FALSE,M01,192.168.1.10
E0041,1/6/2025,TRUE,FALSE,10:21:33,19:52:27,-8.45,-7.55,FALSE,TRUE,M02,192.168.1.15
E0042,1/6/2025,FALSE,,,,,,,,,
E0043,1/6/2025,TRUE,FALSE,10:32:16,19:41:28,2.27,-18.53,TRUE,TRUE,M03,192.168.1.20
E0044,1/6/2025,TRUE,FALSE,10:32:44,20:03:53,2.73,3.88,TRUE,FALSE,M01,192.168.1.10
E0045,1/6/2025,TRUE,FALSE,10:23:06,19:41:35,-6.9,-18.42,FALSE,TRUE,M03,192.168.1.20
E0046,1/6/2025,TRUE,FALSE,10:28:59,19:43:52,-1.02,-16.13,FALSE,TRUE,M01,192.168.1.10
E0047,1/6/2025,TRUE,FALSE,10:34:30,19:48:52,4.5,-11.13,TRUE,TRUE,M01,192.168.1.10
E0048,1/6/2025,TRUE,FALSE,10:33:40,20:18:07,3.67,18.12,TRUE,FALSE,M02,192.168.1.15
E0049,1/6/2025,TRUE,FALSE,,19:56:37,,-3.38,,TRUE,M01,192.168.1.10
E0050,1/6/2025,TRUE,FALSE,10:31:19,20:19:51,1.32,19.85,TRUE,FALSE,M01,192.168.1.10
E0051,1/6/2025,TRUE,FALSE,10:24:17,20:03:15,-5.72,3.25,FALSE,FALSE,M02,192.168.1.15
E0052,1/6/2025,TRUE,FALSE,10:33:37,19:48:45,3.62,-11.25,TRUE,TRUE,M01,192.168.1.10
E0053,1/6/2025,TRUE,FALSE,10:47:49,20:13:13,17.82,13.22,TRUE,FALSE,M01,192.168.1.10
E0054,1/6/2025,TRUE,FALSE,10:21:26,19:56:19,-8.57,-3.68,FALSE,TRUE,M01,192.168.1.10
E0055,1/6/2025,TRUE,FALSE,10:30:01,19:59:39,0.02,-0.35,TRUE,TRUE,M03,192.168.1.20
E0056,1/6/2025,TRUE,FALSE,10:18:54,20:01:59,-11.1,1.98,FALSE,FALSE,M02,192.168.1.15
E0057,1/6/2025,TRUE,FALSE,10:38:42,20:23:52,8.7,23.87,TRUE,FALSE,M01,192.168.1.10
E0058,1/6/2025,TRUE,FALSE,10:32:32,19:58:46,2.53,-1.23,TRUE,TRUE,M03,192.168.1.20
E0059,1/6/2025,TRUE,FALSE,10:37:43,20:05:34,7.72,5.57,TRUE,FALSE,M02,192.168.1.15
E0060,1/6/2025,TRUE,FALSE,10:30:30,19:37:17,0.5,-22.72,TRUE,TRUE,M01,192.168.1.10
E0061,1/6/2025,TRUE,FALSE,10:32:45,19:41:09,2.75,-18.85,TRUE,TRUE,M03,192.168.1.20
E0062,1/6/2025,TRUE,FALSE,10:30:42,20:16:48,0.7,16.8,TRUE,FALSE,M03,192.168.1.20
E0063,1/6/2025,TRUE,FALSE,10:31:03,19:50:11,1.05,-9.82,TRUE,TRUE,M01,192.168.1.10
E0064,1/6/2025,TRUE,FALSE,10:26:51,19:40:10,-3.15,-19.83,FALSE,TRUE,M01,192.168.1.10
E0065,1/6/2025,TRUE,FALSE,10:39:43,19:39:20,9.72,-20.67,TRUE,TRUE,M02,192.168.1.15
E0066,1/6/2025,TRUE,FALSE,10:31:57,20:09:46,1.95,9.77,TRUE,FALSE,M01,192.168.1.10
E0067,1/6/2025,TRUE,FALSE,10:24:30,20:08:54,-5.5,8.9,FALSE,FALSE,M03,192.168.1.20
E0068,1/6/2025,TRUE,FALSE,10:20:43,20:04:43,-9.28,4.72,FALSE,FALSE,M03,192.168.1.20
E0069,1/6/2025,FALSE,,,,,,,,,
E0070,1/6/2025,TRUE,FALSE,10:18:24,20:03:52,-11.6,3.87,FALSE,FALSE,M03,192.168.1.20
E0071,1/6/2025,TRUE,FALSE,10:18:12,20:00:01,-11.8,0.02,FALSE,FALSE,M03,192.168.1.20
E0072,1/6/2025,TRUE,FALSE,10:36:25,19:41:26,6.42,-18.57,TRUE,TRUE,M02,192.168.1.15
E0073,1/6/2025,TRUE,FALSE,10:37:13,20:10:57,7.22,10.95,TRUE,FALSE,M02,192.168.1.15
E0074,1/6/2025,TRUE,FALSE,10:27:19,19:35:52,-2.68,-24.13,FALSE,TRUE,M02,192.168.1.15
E0075,1/6/2025,TRUE,FALSE,10:19:56,20:03:21,-10.07,3.35,FALSE,FALSE,M01,192.168.1.10
E0076,1/6/2025,TRUE,FALSE,10:37:09,20:22:51,7.15,22.85,TRUE,FALSE,M01,192.168.1.10
E0077,1/6/2025,TRUE,FALSE,10:34:21,20:20:08,4.35,20.13,TRUE,FALSE,M01,192.168.1.10
E0078,1/6/2025,TRUE,FALSE,10:39:19,20:05:38,9.32,5.63,TRUE,FALSE,M02,192.168.1.15
E0079,1/6/2025,TRUE,FALSE,10:28:28,19:41:16,-1.53,-18.73,FALSE,TRUE,M02,192.168.1.15
E0080,1/6/2025,TRUE,FALSE,10:35:29,19:40:30,5.48,-19.5,TRUE,TRUE,M01,192.168.1.10
E0081,1/6/2025,TRUE,FALSE,10:34:41,19:42:46,4.68,-17.23,TRUE,TRUE,M02,192.168.1.15
E0082,1/6/2025,TRUE,FALSE,10:28:26,20:00:35,-1.57,0.58,FALSE,FALSE,M03,192.168.1.20
E0083,1/6/2025,TRUE,FALSE,10:20:56,19:54:35,-9.07,-5.42,FALSE,TRUE,M03,192.168.1.20
E0084,1/6/2025,TRUE,FALSE,10:38:31,19:41:23,8.52,-18.62,TRUE,TRUE,M02,192.168.1.15
E0085,1/6/2025,TRUE,FALSE,10:30:45,20:02:26,0.75,2.43,TRUE,FALSE,M02,192.168.1.15
E0086,1/6/2025,TRUE,FALSE,10:30:11,19:58:37,0.18,-1.38,TRUE,TRUE,M03,192.168.1.20
E0087,1/6/2025,TRUE,FALSE,10:30:07,19:55:19,0.12,-4.68,TRUE,TRUE,M01,192.168.1.10
E0088,1/6/2025,TRUE,FALSE,10:28:09,20:17:34,-1.85,17.57,FALSE,FALSE,M02,192.168.1.15
E0089,1/6/2025,FALSE,,,,,,,,,
E0090,1/6/2025,FALSE,,,,,,,,,
E0091,1/6/2025,TRUE,FALSE,10:32:04,19:36:01,2.07,-23.98,TRUE,TRUE,M01,192.168.1.10
E0092,1/6/2025,TRUE,FALSE,10:43:01,20:01:27,13.02,1.45,TRUE,FALSE,M03,192.168.1.20
E0093,1/6/2025,TRUE,FALSE,10:39:54,19:47:18,9.9,-12.7,TRUE,TRUE,M01,192.168.1.10
E0094,1/6/2025,TRUE,FALSE,10:31:17,19:55:12,1.28,-4.8,TRUE,TRUE,M02,192.168.1.15
E0095,1/6/2025,TRUE,FALSE,10:41:27,20:20:03,11.45,20.05,TRUE,FALSE,M03,192.168.1.20
E0096,1/6/2025,TRUE,FALSE,10:27:09,19:50:31,-2.85,-9.48,FALSE,TRUE,M03,192.168.1.20
E0097,1/6/2025,TRUE,FALSE,10:18:48,20:03:42,-11.2,3.7,FALSE,FALSE,M03,192.168.1.20
E0098,1/6/2025,TRUE,FALSE,10:21:55,20:09:06,-8.08,9.1,FALSE,FALSE,M01,192.168.1.10
E0099,1/6/2025,TRUE,FALSE,10:18:34,19:52:58,-11.43,-7.03,FALSE,TRUE,M03,192.168.1.20
E0100,1/6/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M02,192.168.1.15
E0001,1/7/2025,TRUE,FALSE,10:37:21,19:53:35,7.35,-6.42,TRUE,TRUE,M01,192.168.1.10
E0002,1/7/2025,TRUE,FALSE,10:19:00,19:58:48,-11,-1.2,FALSE,TRUE,M02,192.168.1.15
E0003,1/7/2025,TRUE,FALSE,10:46:34,20:19:00,16.57,19,TRUE,FALSE,M02,192.168.1.15
E0004,1/7/2025,TRUE,FALSE,10:33:50,19:46:15,3.83,-13.75,TRUE,TRUE,M03,192.168.1.20
E0005,1/7/2025,TRUE,FALSE,10:40:42,20:19:18,10.7,19.3,TRUE,FALSE,M03,192.168.1.20
E0006,1/7/2025,TRUE,FALSE,10:29:08,20:06:00,-0.87,6,FALSE,FALSE,M01,192.168.1.10
E0007,1/7/2025,TRUE,FALSE,10:36:21,19:48:06,6.35,-11.9,TRUE,TRUE,M01,192.168.1.10
E0008,1/7/2025,TRUE,FALSE,10:31:45,20:09:04,1.75,9.07,TRUE,FALSE,M01,192.168.1.10
E0009,1/7/2025,TRUE,FALSE,10:44:59,20:19:41,14.98,19.68,TRUE,FALSE,M02,192.168.1.15
E0010,1/7/2025,TRUE,FALSE,10:27:27,19:41:24,-2.55,-18.6,FALSE,TRUE,M03,192.168.1.20
E0011,1/7/2025,TRUE,FALSE,10:28:50,19:32:22,-1.17,-27.63,FALSE,TRUE,M02,192.168.1.15
E0012,1/7/2025,TRUE,FALSE,10:43:29,20:07:04,13.48,7.07,TRUE,FALSE,M01,192.168.1.10
E0013,1/7/2025,FALSE,,,,,,,,,
E0014,1/7/2025,TRUE,FALSE,10:40:12,20:11:52,10.2,11.87,TRUE,FALSE,M01,192.168.1.10
E0015,1/7/2025,TRUE,FALSE,10:18:04,20:02:11,-11.93,2.18,FALSE,FALSE,M02,192.168.1.15
E0016,1/7/2025,TRUE,FALSE,10:33:23,19:52:40,3.38,-7.33,TRUE,TRUE,M02,192.168.1.15
E0017,1/7/2025,TRUE,FALSE,10:23:52,20:11:57,-6.13,11.95,FALSE,FALSE,M01,192.168.1.10
E0018,1/7/2025,TRUE,FALSE,10:34:57,19:53:00,4.95,-7,TRUE,TRUE,M03,192.168.1.20
E0019,1/7/2025,TRUE,FALSE,10:50:11,20:11:33,20.18,11.55,TRUE,FALSE,M02,192.168.1.15
E0020,1/7/2025,TRUE,FALSE,10:34:01,,4.02,,TRUE,,M03,192.168.1.20
E0021,1/7/2025,TRUE,FALSE,10:23:11,19:46:08,-6.82,-13.87,FALSE,TRUE,M01,192.168.1.10
E0022,1/7/2025,TRUE,FALSE,10:19:31,20:06:43,-10.48,6.72,FALSE,FALSE,M03,192.168.1.20
E0023,1/7/2025,TRUE,FALSE,10:20:38,20:05:51,-9.37,5.85,FALSE,FALSE,M01,192.168.1.10
E0024,1/7/2025,TRUE,FALSE,10:38:03,20:17:54,8.05,17.9,TRUE,FALSE,M03,192.168.1.20
E0025,1/7/2025,TRUE,FALSE,10:36:36,19:41:14,6.6,-18.77,TRUE,TRUE,M02,192.168.1.15
E0026,1/7/2025,TRUE,FALSE,10:26:32,19:45:00,-3.47,-15,FALSE,TRUE,M02,192.168.1.15
E0027,1/7/2025,TRUE,FALSE,10:36:04,20:02:59,6.07,2.98,TRUE,FALSE,M03,192.168.1.20
E0028,1/7/2025,TRUE,FALSE,10:45:00,20:04:59,15,4.98,TRUE,FALSE,M03,192.168.1.20
E0029,1/7/2025,FALSE,,,,,,,,,
E0030,1/7/2025,TRUE,FALSE,10:30:28,20:12:55,0.47,12.92,TRUE,FALSE,M01,192.168.1.10
E0031,1/7/2025,TRUE,FALSE,10:24:19,20:17:05,-5.68,17.08,FALSE,FALSE,M02,192.168.1.15
E0032,1/7/2025,TRUE,FALSE,10:36:04,20:05:06,6.07,5.1,TRUE,FALSE,M03,192.168.1.20
E0033,1/7/2025,TRUE,FALSE,10:32:26,19:44:04,2.43,-15.93,TRUE,TRUE,M01,192.168.1.10
E0034,1/7/2025,TRUE,FALSE,10:28:31,19:38:47,-1.48,-21.22,FALSE,TRUE,M03,192.168.1.20
E0035,1/7/2025,TRUE,FALSE,10:31:51,20:06:32,1.85,6.53,TRUE,FALSE,M02,192.168.1.15
E0036,1/7/2025,TRUE,FALSE,10:38:24,20:16:44,8.4,16.73,TRUE,FALSE,M01,192.168.1.10
E0037,1/7/2025,TRUE,FALSE,10:19:20,20:09:34,-10.67,9.57,FALSE,FALSE,M03,192.168.1.20
E0038,1/7/2025,TRUE,FALSE,10:29:20,19:34:56,-0.67,-25.07,FALSE,TRUE,M03,192.168.1.20
E0039,1/7/2025,FALSE,,,,,,,,,
E0040,1/7/2025,FALSE,,,,,,,,,
E0041,1/7/2025,TRUE,FALSE,10:15:01,20:02:35,-14.98,2.58,FALSE,FALSE,M02,192.168.1.15
E0042,1/7/2025,TRUE,FALSE,10:23:11,20:02:29,-6.82,2.48,FALSE,FALSE,M01,192.168.1.10
E0043,1/7/2025,TRUE,FALSE,10:20:13,20:00:18,-9.78,0.3,FALSE,FALSE,M03,192.168.1.20
E0044,1/7/2025,TRUE,FALSE,10:41:51,19:47:22,11.85,-12.63,TRUE,TRUE,M01,192.168.1.10
E0045,1/7/2025,TRUE,FALSE,10:38:29,20:22:11,8.48,22.18,TRUE,FALSE,M03,192.168.1.20
E0046,1/7/2025,TRUE,FALSE,10:33:14,20:02:52,3.23,2.87,TRUE,FALSE,M03,192.168.1.20
E0047,1/7/2025,TRUE,FALSE,10:44:34,20:12:14,14.57,12.23,TRUE,FALSE,M01,192.168.1.10
E0048,1/7/2025,TRUE,FALSE,10:39:20,19:34:31,9.33,-25.48,TRUE,TRUE,M02,192.168.1.15
E0049,1/7/2025,TRUE,FALSE,10:23:38,20:12:02,-6.37,12.03,FALSE,FALSE,M01,192.168.1.10
E0050,1/7/2025,TRUE,FALSE,10:41:50,20:18:03,11.83,18.05,TRUE,FALSE,M01,192.168.1.10
E0051,1/7/2025,TRUE,FALSE,10:33:02,20:01:27,3.03,1.45,TRUE,FALSE,M02,192.168.1.15
E0052,1/7/2025,TRUE,FALSE,10:35:06,19:31:43,5.1,-28.28,TRUE,TRUE,M01,192.168.1.10
E0053,1/7/2025,TRUE,FALSE,10:17:26,20:09:18,-12.57,9.3,FALSE,FALSE,M01,192.168.1.10
E0054,1/7/2025,FALSE,,,,,,,,,
E0055,1/7/2025,TRUE,FALSE,10:31:44,19:50:37,1.73,-9.38,TRUE,TRUE,M03,192.168.1.20
E0056,1/7/2025,TRUE,FALSE,10:24:33,20:11:55,-5.45,11.92,FALSE,FALSE,M02,192.168.1.15
E0057,1/7/2025,TRUE,FALSE,10:18:47,20:05:12,-11.22,5.2,FALSE,FALSE,M01,192.168.1.10
E0058,1/7/2025,TRUE,FALSE,10:32:33,20:02:40,2.55,2.67,TRUE,FALSE,M03,192.168.1.20
E0059,1/7/2025,TRUE,FALSE,10:41:17,20:11:54,11.28,11.9,TRUE,FALSE,M02,192.168.1.15
E0060,1/7/2025,TRUE,FALSE,10:28:20,19:46:55,-1.67,-13.08,FALSE,TRUE,M01,192.168.1.10
